country,year_week,indicator,weekly_count,week
Jersey,2020-03-23,cases,15.0,1
Jersey,2020-03-30,cases,48.0,2
Jersey,2020-04-06,cases,92.0,3
Jersey,2020-04-13,cases,58.0,4
Jersey,2020-04-20,cases,36.0,5
Jersey,2020-04-27,cases,32.0,6
Jersey,2020-05-04,cases,11.0,7
Jersey,2020-05-11,cases,2.0,8
Jersey,2020-05-18,cases,8.0,9
Jersey,2020-05-25,cases,4.0,10
Jersey,2020-06-01,cases,2.0,11
Jersey,2020-06-08,cases,3.0,12
Jersey,2020-06-15,cases,2.0,13
Jersey,2020-06-22,cases,5.0,14
Jersey,2020-06-29,cases,1.0,15
Jersey,2020-07-06,cases,1.0,16
Jersey,2020-07-13,cases,5.0,17
Jersey,2020-07-20,cases,6.0,18
Jersey,2020-07-27,cases,1.0,19
Jersey,2020-08-03,cases,3.0,20
Jersey,2020-08-10,cases,10.0,21
Jersey,2020-08-17,cases,10.0,22
Jersey,2020-08-24,cases,8.0,23
Jersey,2020-08-31,cases,11.0,24
Jersey,2020-09-07,cases,10.0,25
Jersey,2020-09-14,cases,-4.0,26
Jersey,2020-09-21,cases,13.0,27
Jersey,2020-09-28,cases,7.0,28
Jersey,2020-10-05,cases,21.0,29
Jersey,2020-10-12,cases,28.0,30
Jersey,2020-10-19,cases,41.0,31
Jersey,2020-10-26,cases,40.0,32
Jersey,2020-11-02,cases,44.0,33
Jersey,2020-11-09,cases,69.0,34
Jersey,2020-11-16,cases,89.0,35
Jersey,2020-11-23,cases,79.0,36
Jersey,2020-11-30,cases,117.0,37
Jersey,2020-12-07,cases,429.0,38
Jersey,2020-12-14,cases,422.0,39
Jersey,2020-12-21,cases,557.0,40
Jersey,2020-12-28,cases,327.0,41
Jersey,2021-01-04,cases,158.0,42
Jersey,2021-01-04,cases,151.0,43
Jersey,2021-01-11,cases,82.0,44
Jersey,2021-01-18,cases,68.0,45
Jersey,2021-01-25,cases,30.0,46
Jersey,2021-02-01,cases,24.0,47
Jersey,2021-02-08,cases,26.0,48
Jersey,2021-02-15,cases,11.0,49
Jersey,2021-02-22,cases,4.0,50
Kosovo,2020-03-16,cases,13.0,1
Kosovo,2020-03-23,cases,20.0,2
Kosovo,2020-03-30,cases,65.0,3
Kosovo,2020-04-06,cases,67.0,4
Kosovo,2020-04-13,cases,197.0,5
Kosovo,2020-04-20,cases,199.0,6
Kosovo,2020-04-27,cases,203.0,7
Kosovo,2020-05-04,cases,87.0,8
Kosovo,2020-05-11,cases,33.0,9
Kosovo,2020-05-18,cases,101.0,10
Kosovo,2020-05-25,cases,47.0,11
Kosovo,2020-06-01,cases,51.0,12
Kosovo,2020-06-08,cases,151.0,13
Kosovo,2020-06-15,cases,252.0,14
Kosovo,2020-06-22,cases,683.0,15
Kosovo,2020-06-29,cases,508.0,16
Kosovo,2020-07-06,cases,679.0,17
Kosovo,2020-07-13,cases,1575.0,18
Kosovo,2020-07-20,cases,804.0,19
Kosovo,2020-07-27,cases,1182.0,20
Kosovo,2020-08-03,cases,1882.0,21
Kosovo,2020-08-10,cases,1448.0,22
Kosovo,2020-08-17,cases,1169.0,23
Kosovo,2020-08-24,cases,1032.0,24
Kosovo,2020-08-31,cases,886.0,25
Kosovo,2020-09-07,cases,785.0,26
Kosovo,2020-09-14,cases,518.0,27
Kosovo,2020-09-21,cases,426.0,28
Kosovo,2020-09-28,cases,409.0,29
Kosovo,2020-10-05,cases,342.0,30
Kosovo,2020-10-12,cases,365.0,31
Kosovo,2020-10-19,cases,712.0,32
Kosovo,2020-10-26,cases,1052.0,33
Kosovo,2020-11-02,cases,2236.0,34
Kosovo,2020-11-09,cases,3976.0,35
Kosovo,2020-11-16,cases,4962.0,36
Kosovo,2020-11-23,cases,5178.0,37
Kosovo,2020-11-30,cases,4762.0,38
Kosovo,2020-12-07,cases,3748.0,39
Kosovo,2020-12-14,cases,3775.0,40
Kosovo,2020-12-21,cases,2589.0,41
Kosovo,2020-12-28,cases,1632.0,42
Kosovo,2021-01-04,cases,1164.0,43
Kosovo,2021-01-04,cases,1811.0,44
Kosovo,2021-01-11,cases,2075.0,45
Kosovo,2021-01-18,cases,2237.0,46
Kosovo,2021-01-25,cases,2130.0,47
Kosovo,2021-02-01,cases,2040.0,48
Kosovo,2021-02-08,cases,2083.0,49
Kosovo,2021-02-15,cases,2039.0,50
Kosovo,2021-02-22,cases,2850.0,51
Latvia,2020-01-06,cases,0.0,1
Latvia,2020-01-13,cases,0.0,2
Latvia,2020-01-20,cases,0.0,3
Latvia,2020-01-27,cases,0.0,4
Latvia,2020-02-03,cases,0.0,5
Latvia,2020-02-10,cases,0.0,6
Latvia,2020-02-17,cases,0.0,7
Latvia,2020-02-24,cases,0.0,8
Latvia,2020-03-02,cases,0.0,9
Latvia,2020-03-09,cases,3.0,10
Latvia,2020-03-16,cases,27.0,11
Latvia,2020-03-23,cases,106.0,12
Latvia,2020-03-30,cases,211.0,13
Latvia,2020-04-06,cases,187.0,14
Latvia,2020-04-13,cases,118.0,15
Latvia,2020-04-20,cases,76.0,16
Latvia,2020-04-27,cases,85.0,17
Latvia,2020-05-04,cases,67.0,18
Latvia,2020-05-11,cases,60.0,19
Latvia,2020-05-18,cases,68.0,20
Latvia,2020-05-25,cases,39.0,21
Latvia,2020-06-01,cases,19.0,22
Latvia,2020-06-08,cases,22.0,23
Latvia,2020-06-15,cases,9.0,24
Latvia,2020-06-22,cases,14.0,25
Latvia,2020-06-29,cases,5.0,26
Latvia,2020-07-06,cases,8.0,27
Latvia,2020-07-13,cases,49.0,28
Latvia,2020-07-20,cases,19.0,29
Latvia,2020-07-27,cases,27.0,30
Latvia,2020-08-03,cases,24.0,31
Latvia,2020-08-10,cases,47.0,32
Latvia,2020-08-17,cases,32.0,33
Latvia,2020-08-24,cases,15.0,34
Latvia,2020-08-31,cases,56.0,35
Latvia,2020-09-07,cases,35.0,36
Latvia,2020-09-14,cases,46.0,37
Latvia,2020-09-21,cases,51.0,38
Latvia,2020-09-28,cases,151.0,39
Latvia,2020-10-05,cases,410.0,40
Latvia,2020-10-12,cases,584.0,41
Latvia,2020-10-19,cases,780.0,42
Latvia,2020-10-26,cases,1228.0,43
Latvia,2020-11-02,cases,1458.0,44
Latvia,2020-11-09,cases,1959.0,45
Latvia,2020-11-16,cases,2452.0,46
Latvia,2020-11-23,cases,2573.0,47
Latvia,2020-11-30,cases,3855.0,48
Latvia,2020-12-07,cases,4338.0,49
Latvia,2020-12-14,cases,4362.0,50
Latvia,2020-12-21,cases,5265.0,51
Latvia,2020-12-28,cases,5390.0,52
Latvia,2021-01-04,cases,6167.0,53
Latvia,2021-01-04,cases,7071.0,54
Latvia,2021-01-11,cases,6096.0,55
Latvia,2021-01-18,cases,5342.0,56
Latvia,2021-01-25,cases,5233.0,57
Latvia,2021-02-01,cases,5559.0,58
Latvia,2021-02-08,cases,4906.0,59
Latvia,2021-02-15,cases,4813.0,60
Latvia,2021-02-22,cases,4667.0,61
Liechtenstein,2020-01-06,cases,0.0,1
Liechtenstein,2020-01-13,cases,0.0,2
Liechtenstein,2020-01-20,cases,0.0,3
Liechtenstein,2020-01-27,cases,0.0,4
Liechtenstein,2020-02-03,cases,0.0,5
Liechtenstein,2020-02-10,cases,0.0,6
Liechtenstein,2020-02-17,cases,0.0,7
Liechtenstein,2020-02-24,cases,0.0,8
Liechtenstein,2020-03-02,cases,0.0,9
Liechtenstein,2020-03-09,cases,2.0,10
Liechtenstein,2020-03-16,cases,11.0,11
Liechtenstein,2020-03-23,cases,35.0,12
Liechtenstein,2020-03-30,cases,17.0,13
Liechtenstein,2020-04-06,cases,13.0,14
Liechtenstein,2020-04-13,cases,3.0,15
Liechtenstein,2020-04-20,cases,1.0,16
Liechtenstein,2020-04-27,cases,0.0,17
Liechtenstein,2020-05-04,cases,0.0,18
Liechtenstein,2020-05-11,cases,0.0,19
Liechtenstein,2020-05-18,cases,0.0,20
Liechtenstein,2020-05-25,cases,0.0,21
Liechtenstein,2020-06-01,cases,0.0,22
Liechtenstein,2020-06-08,cases,0.0,23
Liechtenstein,2020-06-15,cases,0.0,24
Liechtenstein,2020-06-22,cases,0.0,25
Liechtenstein,2020-06-29,cases,0.0,26
Liechtenstein,2020-07-06,cases,2.0,27
Liechtenstein,2020-07-13,cases,0.0,28
Liechtenstein,2020-07-20,cases,2.0,29
Liechtenstein,2020-07-27,cases,0.0,30
Liechtenstein,2020-08-03,cases,2.0,31
Liechtenstein,2020-08-10,cases,0.0,32
Liechtenstein,2020-08-17,cases,8.0,33
Liechtenstein,2020-08-24,cases,4.0,34
Liechtenstein,2020-08-31,cases,7.0,35
Liechtenstein,2020-09-07,cases,0.0,36
Liechtenstein,2020-09-14,cases,4.0,37
Liechtenstein,2020-09-21,cases,2.0,38
Liechtenstein,2020-09-28,cases,4.0,39
Liechtenstein,2020-10-05,cases,10.0,40
Liechtenstein,2020-10-12,cases,21.0,41
Liechtenstein,2020-10-19,cases,76.0,42
Liechtenstein,2020-10-26,cases,177.0,43
Liechtenstein,2020-11-02,cases,196.0,44
Liechtenstein,2020-11-09,cases,199.0,45
Liechtenstein,2020-11-16,cases,186.0,46
Liechtenstein,2020-11-23,cases,166.0,47
Liechtenstein,2020-11-30,cases,118.0,48
Liechtenstein,2020-12-07,cases,127.0,49
Liechtenstein,2020-12-14,cases,170.0,50
Liechtenstein,2020-12-21,cases,216.0,51
Liechtenstein,2020-12-28,cases,256.0,52
Liechtenstein,2021-01-04,cases,186.0,53
Liechtenstein,2021-01-04,cases,122.0,54
Liechtenstein,2021-01-11,cases,50.0,55
Liechtenstein,2021-01-18,cases,63.0,56
Liechtenstein,2021-01-25,cases,43.0,57
Liechtenstein,2021-02-01,cases,29.0,58
Liechtenstein,2021-02-08,cases,14.0,59
Liechtenstein,2021-02-15,cases,11.0,60
Liechtenstein,2021-02-22,cases,26.0,61
Lithuania,2020-01-06,cases,0.0,1
Lithuania,2020-01-13,cases,0.0,2
Lithuania,2020-01-20,cases,0.0,3
Lithuania,2020-01-27,cases,0.0,4
Lithuania,2020-02-03,cases,0.0,5
Lithuania,2020-02-10,cases,0.0,6
Lithuania,2020-02-17,cases,0.0,7
Lithuania,2020-02-24,cases,0.0,8
Lithuania,2020-03-02,cases,0.0,9
Lithuania,2020-03-09,cases,0.0,10
Lithuania,2020-03-16,cases,0.0,11
Lithuania,2020-03-23,cases,0.0,12
Lithuania,2020-03-30,cases,0.0,13
Lithuania,2020-04-06,cases,0.0,14
Lithuania,2020-04-13,cases,0.0,15
Lithuania,2020-04-20,cases,0.0,16
Lithuania,2020-04-27,cases,155.0,17
Lithuania,2020-05-04,cases,79.0,18
Lithuania,2020-05-11,cases,72.0,19
Lithuania,2020-05-18,cases,72.0,20
Lithuania,2020-05-25,cases,77.0,21
Lithuania,2020-06-01,cases,43.0,22
Lithuania,2020-06-08,cases,45.0,23
Lithuania,2020-06-15,cases,52.0,24
Lithuania,2020-06-22,cases,28.0,25
Lithuania,2020-06-29,cases,15.0,26
Lithuania,2020-07-06,cases,25.0,27
Lithuania,2020-07-13,cases,33.0,28
Lithuania,2020-07-20,cases,73.0,29
Lithuania,2020-07-27,cases,72.0,30
Lithuania,2020-08-03,cases,100.0,31
Lithuania,2020-08-10,cases,145.0,32
Lithuania,2020-08-17,cases,172.0,33
Lithuania,2020-08-24,cases,236.0,34
Lithuania,2020-08-31,cases,233.0,35
Lithuania,2020-09-07,cases,193.0,36
Lithuania,2020-09-14,cases,286.0,37
Lithuania,2020-09-21,cases,428.0,38
Lithuania,2020-09-28,cases,676.0,39
Lithuania,2020-10-05,cases,793.0,40
Lithuania,2020-10-12,cases,960.0,41
Lithuania,2020-10-19,cases,1478.0,42
Lithuania,2020-10-26,cases,3229.0,43
Lithuania,2020-11-02,cases,5590.0,44
Lithuania,2020-11-09,cases,9143.0,45
Lithuania,2020-11-16,cases,10206.0,46
Lithuania,2020-11-23,cases,12323.0,47
Lithuania,2020-11-30,cases,13115.0,48
Lithuania,2020-12-07,cases,14691.0,49
Lithuania,2020-12-14,cases,18977.0,50
Lithuania,2020-12-21,cases,19481.0,51
Lithuania,2020-12-28,cases,17880.0,52
Lithuania,2021-01-04,cases,15632.0,53
Lithuania,2021-01-04,cases,12460.0,54
Lithuania,2021-01-11,cases,7554.0,55
Lithuania,2021-01-18,cases,6404.0,56
Lithuania,2021-01-25,cases,5438.0,57
Lithuania,2021-02-01,cases,3956.0,58
Lithuania,2021-02-08,cases,3238.0,59
Lithuania,2021-02-15,cases,3252.0,60
Lithuania,2021-02-22,cases,3479.0,61
Luxembourg,2020-01-06,cases,0.0,1
Luxembourg,2020-01-13,cases,0.0,2
Luxembourg,2020-01-20,cases,0.0,3
Luxembourg,2020-01-27,cases,0.0,4
Luxembourg,2020-02-03,cases,0.0,5
Luxembourg,2020-02-10,cases,0.0,6
Luxembourg,2020-02-17,cases,0.0,7
Luxembourg,2020-02-24,cases,0.0,8
Luxembourg,2020-03-02,cases,1.0,9
Luxembourg,2020-03-09,cases,3.0,10
Luxembourg,2020-03-16,cases,83.0,11
Luxembourg,2020-03-23,cases,682.0,12
Luxembourg,2020-03-30,cases,1070.0,13
Luxembourg,2020-04-06,cases,627.0,14
Luxembourg,2020-04-13,cases,300.0,15
Luxembourg,2020-04-20,cases,115.0,16
Luxembourg,2020-04-27,cases,18.0,17
Luxembourg,2020-05-04,cases,25.0,18
Luxembourg,2020-05-11,cases,3.0,19
Luxembourg,2020-05-18,cases,17.0,20
Luxembourg,2020-05-25,cases,8.0,21
Luxembourg,2020-06-01,cases,2.0,22
Luxembourg,2020-06-08,cases,13.0,23
Luxembourg,2020-06-15,cases,1.0,24
Luxembourg,2020-06-22,cases,42.0,25
Luxembourg,2020-06-29,cases,126.0,26
Luxembourg,2020-07-06,cases,249.0,27
Luxembourg,2020-07-13,cases,340.0,28
Luxembourg,2020-07-20,cases,562.0,29
Luxembourg,2020-07-27,cases,576.0,30
Luxembourg,2020-08-03,cases,435.0,31
Luxembourg,2020-08-10,cases,299.0,32
Luxembourg,2020-08-17,cases,203.0,33
Luxembourg,2020-08-24,cases,279.0,34
Luxembourg,2020-08-31,cases,299.0,35
Luxembourg,2020-09-07,cases,289.0,36
Luxembourg,2020-09-14,cases,283.0,37
Luxembourg,2020-09-21,cases,667.0,38
Luxembourg,2020-09-28,cases,460.0,39
Luxembourg,2020-10-05,cases,549.0,40
Luxembourg,2020-10-12,cases,798.0,41
Luxembourg,2020-10-19,cases,1264.0,42
Luxembourg,2020-10-26,cases,3258.0,43
Luxembourg,2020-11-02,cases,4432.0,44
Luxembourg,2020-11-09,cases,3929.0,45
Luxembourg,2020-11-16,cases,3791.0,46
Luxembourg,2020-11-23,cases,3839.0,47
Luxembourg,2020-11-30,cases,3560.0,48
Luxembourg,2020-12-07,cases,3815.0,49
Luxembourg,2020-12-14,cases,3429.0,50
Luxembourg,2020-12-21,cases,2706.0,51
Luxembourg,2020-12-28,cases,1309.0,52
Luxembourg,2021-01-04,cases,1166.0,53
Luxembourg,2021-01-04,cases,1062.0,54
Luxembourg,2021-01-11,cases,883.0,55
Luxembourg,2021-01-18,cases,856.0,56
Luxembourg,2021-01-25,cases,1042.0,57
Luxembourg,2021-02-01,cases,1231.0,58
Luxembourg,2021-02-08,cases,1192.0,59
Luxembourg,2021-02-15,cases,1329.0,60
Luxembourg,2021-02-22,cases,1406.0,61
Malta,2020-01-06,cases,0.0,1
Malta,2020-01-13,cases,0.0,2
Malta,2020-01-20,cases,0.0,3
Malta,2020-01-27,cases,0.0,4
Malta,2020-02-03,cases,0.0,5
Malta,2020-02-10,cases,0.0,6
Malta,2020-02-17,cases,0.0,7
Malta,2020-02-24,cases,0.0,8
Malta,2020-03-02,cases,0.0,9
Malta,2020-03-09,cases,3.0,10
Malta,2020-03-16,cases,18.0,11
Malta,2020-03-23,cases,69.0,12
Malta,2020-03-30,cases,61.0,13
Malta,2020-04-06,cases,76.0,14
Malta,2020-04-13,cases,151.0,15
Malta,2020-04-20,cases,49.0,16
Malta,2020-04-27,cases,21.0,17
Malta,2020-05-04,cases,29.0,18
Malta,2020-05-11,cases,19.0,19
Malta,2020-05-18,cases,57.0,20
Malta,2020-05-25,cases,57.0,21
Malta,2020-06-01,cases,8.0,22
Malta,2020-06-08,cases,11.0,23
Malta,2020-06-15,cases,20.0,24
Malta,2020-06-22,cases,16.0,25
Malta,2020-06-29,cases,5.0,26
Malta,2020-07-06,cases,2.0,27
Malta,2020-07-13,cases,2.0,28
Malta,2020-07-20,cases,2.0,29
Malta,2020-07-27,cases,24.0,30
Malta,2020-08-03,cases,160.0,31
Malta,2020-08-10,cases,229.0,32
Malta,2020-08-17,cases,217.0,33
Malta,2020-08-24,cases,306.0,34
Malta,2020-08-31,cases,250.0,35
Malta,2020-09-07,cases,177.0,36
Malta,2020-09-14,cases,313.0,37
Malta,2020-09-21,cases,379.0,38
Malta,2020-09-28,cases,248.0,39
Malta,2020-10-05,cases,291.0,40
Malta,2020-10-12,cases,506.0,41
Malta,2020-10-19,cases,852.0,42
Malta,2020-10-26,cases,870.0,43
Malta,2020-11-02,cases,684.0,44
Malta,2020-11-09,cases,959.0,45
Malta,2020-11-16,cases,893.0,46
Malta,2020-11-23,cases,890.0,47
Malta,2020-11-30,cases,828.0,48
Malta,2020-12-07,cases,768.0,49
Malta,2020-12-14,cases,633.0,50
Malta,2020-12-21,cases,561.0,51
Malta,2020-12-28,cases,611.0,52
Malta,2021-01-04,cases,757.0,53
Malta,2021-01-04,cases,1314.0,54
Malta,2021-01-11,cases,1192.0,55
Malta,2021-01-18,cases,1070.0,56
Malta,2021-01-25,cases,1245.0,57
Malta,2021-02-01,cases,773.0,58
Malta,2021-02-08,cases,1113.0,59
Malta,2021-02-15,cases,1103.0,60
Malta,2021-02-22,cases,1590.0,61
Moldova,2020-03-16,cases,23.0,1
Moldova,2020-03-23,cases,71.0,2
Moldova,2020-03-30,cases,169.0,3
Moldova,2020-04-06,cases,601.0,4
Moldova,2020-04-13,cases,798.0,5
Moldova,2020-04-20,cases,810.0,6
Moldova,2020-04-27,cases,936.0,7
Moldova,2020-05-04,cases,713.0,8
Moldova,2020-05-11,cases,806.0,9
Moldova,2020-05-18,cases,1133.0,10
Moldova,2020-05-25,cases,1033.0,11
Moldova,2020-06-01,cases,1158.0,12
Moldova,2020-06-08,cases,1449.0,13
Moldova,2020-06-15,cases,2040.0,14
Moldova,2020-06-22,cases,2460.0,15
Moldova,2020-06-29,cases,2050.0,16
Moldova,2020-07-06,cases,1564.0,17
Moldova,2020-07-13,cases,1568.0,18
Moldova,2020-07-20,cases,1598.0,19
Moldova,2020-07-27,cases,2054.0,20
Moldova,2020-08-03,cases,2328.0,21
Moldova,2020-08-10,cases,2298.0,22
Moldova,2020-08-17,cases,2523.0,23
Moldova,2020-08-24,cases,3295.0,24
Moldova,2020-08-31,cases,3222.0,25
Moldova,2020-09-07,cases,3097.0,26
Moldova,2020-09-14,cases,3181.0,27
Moldova,2020-09-21,cases,3618.0,28
Moldova,2020-09-28,cases,4279.0,29
Moldova,2020-10-05,cases,5704.0,30
Moldova,2020-10-12,cases,5572.0,31
Moldova,2020-10-19,cases,4899.0,32
Moldova,2020-10-26,cases,4453.0,33
Moldova,2020-11-02,cases,5079.0,34
Moldova,2020-11-09,cases,5764.0,35
Moldova,2020-11-16,cases,6933.0,36
Moldova,2020-11-23,cases,8662.0,37
Moldova,2020-11-30,cases,9076.0,38
Moldova,2020-12-07,cases,9618.0,39
Moldova,2020-12-14,cases,9883.0,40
Moldova,2020-12-21,cases,8689.0,41
Moldova,2020-12-28,cases,6148.0,42
Moldova,2021-01-04,cases,4518.0,43
Moldova,2021-01-04,cases,3518.0,44
Moldova,2021-01-11,cases,3463.0,45
Moldova,2021-01-18,cases,3348.0,46
Moldova,2021-01-25,cases,3602.0,47
Moldova,2021-02-01,cases,4765.0,48
Moldova,2021-02-08,cases,5617.0,49
Moldova,2021-02-15,cases,6566.0,50
Moldova,2021-02-22,cases,8701.0,51
Monaco,2020-01-06,cases,0.0,1
Monaco,2020-01-13,cases,0.0,2
Monaco,2020-01-20,cases,0.0,3
Monaco,2020-01-27,cases,0.0,4
Monaco,2020-02-03,cases,0.0,5
Monaco,2020-02-10,cases,0.0,6
Monaco,2020-02-17,cases,0.0,7
Monaco,2020-02-24,cases,0.0,8
Monaco,2020-03-02,cases,1.0,9
Monaco,2020-03-09,cases,0.0,10
Monaco,2020-03-16,cases,8.0,11
Monaco,2020-03-23,cases,11.0,12
Monaco,2020-03-30,cases,15.0,13
Monaco,2020-04-06,cases,16.0,14
Monaco,2020-04-13,cases,13.0,15
Monaco,2020-04-20,cases,1.0,16
Monaco,2020-04-27,cases,0.0,17
Monaco,2020-05-04,cases,1.0,18
Monaco,2020-05-11,cases,0.0,19
Monaco,2020-05-18,cases,0.0,20
Monaco,2020-05-25,cases,1.0,21
Monaco,2020-06-01,cases,0.0,22
Monaco,2020-06-08,cases,0.0,23
Monaco,2020-06-15,cases,0.0,24
Monaco,2020-06-22,cases,1.0,25
Monaco,2020-06-29,cases,2.0,26
Monaco,2020-07-06,cases,5.0,27
Monaco,2020-07-13,cases,1.0,28
Monaco,2020-07-20,cases,0.0,29
Monaco,2020-07-27,cases,5.0,30
Monaco,2020-08-03,cases,3.0,31
Monaco,2020-08-10,cases,10.0,32
Monaco,2020-08-17,cases,5.0,33
Monaco,2020-08-24,cases,12.0,34
Monaco,2020-08-31,cases,20.0,35
Monaco,2020-09-07,cases,17.0,36
Monaco,2020-09-14,cases,23.0,37
Monaco,2020-09-21,cases,22.0,38
Monaco,2020-09-28,cases,17.0,39
Monaco,2020-10-05,cases,12.0,40
Monaco,2020-10-12,cases,12.0,41
Monaco,2020-10-19,cases,31.0,42
Monaco,2020-10-26,cases,41.0,43
Monaco,2020-11-02,cases,60.0,44
Monaco,2020-11-09,cases,120.0,45
Monaco,2020-11-16,cases,62.0,46
Monaco,2020-11-23,cases,34.0,47
Monaco,2020-11-30,cases,26.0,48
Monaco,2020-12-07,cases,30.0,49
Monaco,2020-12-14,cases,30.0,50
Monaco,2020-12-21,cases,60.0,51
Monaco,2020-12-28,cases,75.0,52
Monaco,2021-01-04,cases,104.0,53
Monaco,2021-01-04,cases,150.0,54
Monaco,2021-01-11,cases,148.0,55
Monaco,2021-01-18,cases,152.0,56
Monaco,2021-01-25,cases,132.0,57
Monaco,2021-02-01,cases,166.0,58
Monaco,2021-02-08,cases,105.0,59
Monaco,2021-02-15,cases,110.0,60
Monaco,2021-02-22,cases,86.0,61
Montenegro,2020-03-23,cases,21.0,1
Montenegro,2020-03-30,cases,64.0,2
Montenegro,2020-04-06,cases,129.0,3
Montenegro,2020-04-13,cases,58.0,4
Montenegro,2020-04-20,cases,36.0,5
Montenegro,2020-04-27,cases,13.0,6
Montenegro,2020-05-04,cases,1.0,7
Montenegro,2020-05-11,cases,2.0,8
Montenegro,2020-05-18,cases,0.0,9
Montenegro,2020-05-25,cases,0.0,10
Montenegro,2020-06-01,cases,0.0,11
Montenegro,2020-06-08,cases,0.0,12
Montenegro,2020-06-15,cases,1.0,13
Montenegro,2020-06-22,cases,37.0,14
Montenegro,2020-06-29,cases,119.0,15
Montenegro,2020-07-06,cases,300.0,16
Montenegro,2020-07-13,cases,440.0,17
Montenegro,2020-07-20,cases,550.0,18
Montenegro,2020-07-27,cases,798.0,19
Montenegro,2020-08-03,cases,689.0,20
Montenegro,2020-08-10,cases,360.0,21
Montenegro,2020-08-17,cases,417.0,22
Montenegro,2020-08-24,cases,308.0,23
Montenegro,2020-08-31,cases,447.0,24
Montenegro,2020-09-07,cases,763.0,25
Montenegro,2020-09-14,cases,1159.0,26
Montenegro,2020-09-21,cases,1900.0,27
Montenegro,2020-09-28,cases,1701.0,28
Montenegro,2020-10-05,cases,1814.0,29
Montenegro,2020-10-12,cases,1742.0,30
Montenegro,2020-10-19,cases,1746.0,31
Montenegro,2020-10-26,cases,1182.0,32
Montenegro,2020-11-02,cases,1917.0,33
Montenegro,2020-11-09,cases,4091.0,34
Montenegro,2020-11-16,cases,4372.0,35
Montenegro,2020-11-23,cases,3885.0,36
Montenegro,2020-11-30,cases,3819.0,37
Montenegro,2020-12-07,cases,3365.0,38
Montenegro,2020-12-14,cases,3180.0,39
Montenegro,2020-12-21,cases,2529.0,40
Montenegro,2020-12-28,cases,2739.0,41
Montenegro,2021-01-04,cases,2501.0,42
Montenegro,2021-01-04,cases,3236.0,43
Montenegro,2021-01-11,cases,3062.0,44
Montenegro,2021-01-18,cases,2823.0,45
Montenegro,2021-01-25,cases,3343.0,46
Montenegro,2021-02-01,cases,3568.0,47
Montenegro,2021-02-08,cases,3694.0,48
Montenegro,2021-02-15,cases,3074.0,49
Montenegro,2021-02-22,cases,3838.0,50
Netherlands,2020-01-06,cases,0.0,1
Netherlands,2020-01-13,cases,0.0,2
Netherlands,2020-01-20,cases,0.0,3
Netherlands,2020-01-27,cases,0.0,4
Netherlands,2020-02-03,cases,0.0,5
Netherlands,2020-02-10,cases,0.0,6
Netherlands,2020-02-17,cases,0.0,7
Netherlands,2020-02-24,cases,0.0,8
Netherlands,2020-03-02,cases,5.0,9
Netherlands,2020-03-09,cases,158.0,10
Netherlands,2020-03-16,cases,946.0,11
Netherlands,2020-03-23,cases,3076.0,12
Netherlands,2020-03-30,cases,6557.0,13
Netherlands,2020-04-06,cases,6919.0,14
Netherlands,2020-04-13,cases,7693.0,15
Netherlands,2020-04-20,cases,7063.0,16
Netherlands,2020-04-27,cases,5149.0,17
Netherlands,2020-05-04,cases,2746.0,18
Netherlands,2020-05-11,cases,2049.0,19
Netherlands,2020-05-18,cases,1392.0,20
Netherlands,2020-05-25,cases,1234.0,21
Netherlands,2020-06-01,cases,1209.0,22
Netherlands,2020-06-08,cases,1126.0,23
Netherlands,2020-06-15,cases,1205.0,24
Netherlands,2020-06-22,cases,823.0,25
Netherlands,2020-06-29,cases,564.0,26
Netherlands,2020-07-06,cases,483.0,27
Netherlands,2020-07-13,cases,436.0,28
Netherlands,2020-07-20,cases,797.0,29
Netherlands,2020-07-27,cases,1238.0,30
Netherlands,2020-08-03,cases,2153.0,31
Netherlands,2020-08-10,cases,3470.0,32
Netherlands,2020-08-17,cases,4416.0,33
Netherlands,2020-08-24,cases,3558.0,34
Netherlands,2020-08-31,cases,3579.0,35
Netherlands,2020-09-07,cases,4624.0,36
Netherlands,2020-09-14,cases,7320.0,37
Netherlands,2020-09-21,cases,11640.0,38
Netherlands,2020-09-28,cases,17758.0,39
Netherlands,2020-10-05,cases,24166.0,40
Netherlands,2020-10-12,cases,38609.0,41
Netherlands,2020-10-19,cases,53366.0,42
Netherlands,2020-10-26,cases,62878.0,43
Netherlands,2020-11-02,cases,68407.0,44
Netherlands,2020-11-09,cases,50046.0,45
Netherlands,2020-11-16,cases,37696.0,46
Netherlands,2020-11-23,cases,36684.0,47
Netherlands,2020-11-30,cases,34287.0,48
Netherlands,2020-12-07,cases,38293.0,49
Netherlands,2020-12-14,cases,56302.0,50
Netherlands,2020-12-21,cases,76212.0,51
Netherlands,2020-12-28,cases,73177.0,52
Netherlands,2021-01-04,cases,58181.0,53
Netherlands,2021-01-04,cases,51800.0,54
Netherlands,2021-01-11,cases,39870.0,55
Netherlands,2021-01-18,cases,36512.0,56
Netherlands,2021-01-25,cases,29699.0,57
Netherlands,2021-02-01,cases,27317.0,58
Netherlands,2021-02-08,cases,23534.0,59
Netherlands,2021-02-15,cases,27336.0,60
Netherlands,2021-02-22,cases,31982.0,61
North Macedonia,2020-01-06,cases,0.0,1
North Macedonia,2020-01-13,cases,0.0,2
North Macedonia,2020-01-20,cases,0.0,3
North Macedonia,2020-01-27,cases,0.0,4
